Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,SHAP_Age,SHAP_DailyRate,SHAP_DistanceFromHome,SHAP_Education,SHAP_EmployeeCount,SHAP_EmployeeNumber,SHAP_EnvironmentSatisfaction,SHAP_HourlyRate,SHAP_JobInvolvement,SHAP_JobLevel,SHAP_JobSatisfaction,SHAP_MonthlyIncome,SHAP_MonthlyRate,SHAP_NumCompaniesWorked,SHAP_OverTime,SHAP_PercentSalaryHike,SHAP_PerformanceRating,SHAP_RelationshipSatisfaction,SHAP_StandardHours,SHAP_StockOptionLevel,SHAP_TotalWorkingYears,SHAP_TrainingTimesLastYear,SHAP_WorkLifeBalance,SHAP_YearsAtCompany,SHAP_YearsInCurrentRole,SHAP_YearsSinceLastPromotion,SHAP_YearsWithCurrManager,SHAP_BusinessTravel_Travel_Frequently,SHAP_BusinessTravel_Travel_Rarely,SHAP_Department_Research & Development,SHAP_Department_Sales,SHAP_EducationField_Life Sciences,SHAP_EducationField_Marketing,SHAP_EducationField_Medical,SHAP_EducationField_Other,SHAP_EducationField_Technical Degree,SHAP_Gender_Male,SHAP_JobRole_Human Resources,SHAP_JobRole_Laboratory Technician,SHAP_JobRole_Manager,SHAP_JobRole_Manufacturing Director,SHAP_JobRole_Research Director,SHAP_JobRole_Research Scientist,SHAP_JobRole_Sales Executive,SHAP_JobRole_Sales Representative,SHAP_MaritalStatus_Married,SHAP_MaritalStatus_Single,SHAP_TenureBucket_10+,SHAP_TenureBucket_2-5,SHAP_TenureBucket_5-10,SHAP_SatisfactionLevel_Low,SHAP_SatisfactionLevel_Medium,SHAP_WorkloadIndex,SHAP_Cluster,SHAP_IncomeBand_Medium,SHAP_IncomeBand_High,SHAP_IncomeBand_Very High
35,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,2426,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3,Low,0.015607981540109186,0.03778592183166755,0.3842518914459923,-0.0025151551828843355,0.0,0.06684986702366351,0.2847365368629802,0.009691767129338094,0.4126580339221087,0.21554800982101666,-0.44997508698947997,0.03780841682447385,-0.0027451818533379235,-0.21531553389472113,-0.3422535153433911,0.13510462792755012,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.10447102401826831,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,-0.3262259710079155,0.3057338258171527,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0068235732930304925,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
29,No,Travel_Rarely,153,Research & Development,15,2,Life Sciences,1,15,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8,Medium,-0.10445341492226917,-0.08819833516258593,-0.016010495476916346,-0.052818258840571224,0.0,0.010129639385895527,-0.1279251107645274,0.007874560792587202,0.4126580339221087,-0.15931809421553408,-0.16697188762502713,0.03780841682447385,0.0036635525239472875,0.3483376961961719,-0.3422535153433911,0.17348662449787688,-0.01340172119081044,0.19817621837066296,0.0,-0.16684681804499782,-0.03995896310376162,-0.17823003816844904,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,0.3057338258171527,0.7234698290412089,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,0.12049176908644009,-0.005598896763741695,-0.011292108015900021,0.09773766530159582,0.10731808826554708,0.09914737856571314
31,No,Travel_Rarely,670,Research & Development,26,1,Life Sciences,1,16,1,Male,31,3,1,Research Scientist,3,Divorced,2911,15170,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3,Low,0.015607981540109186,0.2061807207843826,-0.016010495476916346,-0.0025151551828843355,0.0,-0.06187179062654846,0.2847365368629802,0.009086031683754464,-0.2125814114144195,0.02811495780274129,0.1160313117394257,0.03780841682447385,-0.00041044118617358067,0.23560705017799327,-0.3422535153433911,0.17348662449787688,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,0.10447102401826831,-0.32196393991719824,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,0.011505516280934713,-0.030122942271610022,-0.0029327554476742206,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
34,No,Travel_Rarely,1346,Research & Development,19,2,Medical,1,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2,Low,0.015607981540109186,0.1880938720079799,0.784514278368901,-0.052818258840571224,0.0,0.07431068935953473,0.6973981844904878,-0.007268825347003571,0.4126580339221087,0.02811495780274129,-0.44997508698947997,0.03780841682447385,0.0009758110849552478,-0.21531553389472113,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,0.4458964913339917,0.0,-0.7627283110628471,-0.03995896310376162,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,0.04821267265444363,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.0157302337647981,0.0068235732930304925,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
28,Yes,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3,Low,-0.10445341492226917,-0.05264832205034609,-0.016010495476916346,0.04778794847480255,0.0,0.030534539027374658,0.2847365368629802,0.008177428515379018,0.4126580339221087,0.21554800982101666,-0.16697188762502713,0.03780841682447385,0.005881878042955688,-0.32804617991289975,-0.3422535153433911,0.05834063478689664,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.20075768209962158,-0.4656978416659474,0.3480688997347575,-0.021868514345985437,0.44136454901070915,0.3057338258171527,0.08323104227907714,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,0.12049176908644009,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
29,No,Travel_Rarely,1389,Research & Development,21,4,Life Sciences,1,20,2,Female,51,4,3,Manufacturing Director,1,Divorced,9980,10195,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8,Very High,0.13566937800248755,-0.13123256156161311,-0.016010495476916346,-0.0025151551828843355,0.0,-0.0470400353805394,-0.1279251107645274,-0.0054516190102526785,-0.2125814114144195,0.21554800982101666,0.1160313117394257,0.03780841682447385,-0.0030670670556124193,-0.21531553389472113,0.7985915358012459,0.13510462792755012,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.39333099826232815,0.10923776532904936,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
32,No,Travel_Rarely,334,Research & Development,5,2,Life Sciences,1,21,1,Male,80,4,1,Research Scientist,2,Divorced,3298,15053,0,Y,Yes,12,3,4,80,2,7,5,2,6,2,0,5,Medium,0.015607981540109186,0.04807671510100014,-0.416272882399825,-0.0025151551828843355,0.0,-0.03805109280720057,0.2847365368629802,0.0054516190102526785,-0.8378208567509478,-0.15931809421553408,0.39903451110387855,0.03780841682447385,-0.0023310228930780723,-0.21531553389472113,-0.3422535153433911,-0.018423358353756854,-0.01340172119081044,-0.049544054592665795,0.0,-0.16684681804499782,0.10447102401826831,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,0.13449142979859172,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,0.011505516280934713,-0.030122942271610022,0.018396375080865574,0.0068235732930304925,0.09773766530159582,0.10731808826554708,0.09914737856571314
22,No,Non-Travel,1123,Research & Development,16,2,Medical,1,22,4,Male,96,4,1,Laboratory Technician,4,Divorced,2935,7324,1,Y,Yes,13,3,2,80,2,1,2,2,1,0,0,0,Medium,0.015607981540109186,-0.16459967913187332,-0.016010495476916346,0.04778794847480255,0.0,-0.05360196345907674,-0.540586758392035,0.008480296238170832,0.4126580339221087,0.02811495780274129,-0.44997508698947997,0.03780841682447385,-0.0023932540321844747,0.010145758141636058,-0.3422535153433911,-0.09518735149441035,-0.01340172119081044,-0.2972643275559945,0.0,-0.16684681804499782,-0.03995896310376162,0.3967055688265478,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,0.3057338258171527,0.08323104227907714,-0.11573549831230627,0.14327548384108543,0.2211444810103888,0.21356797223332402,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,-0.0002666141316067465,0.0068235732930304925,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,Very High,0.015607981540109186,-0.04578779320412437,-0.016010495476916346,-0.0025151551828843355,0.0,-0.011174154512917488,-0.1279251107645274,0.004543015841877232,0.4126580339221087,0.02811495780274129,-0.44997508698947997,0.03780841682447385,-0.0026893884182770107,0.23560705017799327,0.7985915358012459,-0.3254793309163708,0.06543193287278042,0.19817621837066296,0.0,0.42903467497285147,0.008184365936915025,-0.17823003816844904,0.3480688997347575,-0.1780721882458814,0.44136454901070915,-0.14387474156101307,0.7234698290412089,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,-0.024261885976214013,-0.00525354757958985,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
38,No,Travel_Rarely,371,Research & Development,2,3,Life Sciences,1,24,4,Male,45,3,1,Research Scientist,4,Single,3944,4306,5,Y,Yes,11,3,3,80,0,6,3,3,3,2,1,2,Medium,0.015607981540109186,0.15971622996224458,-0.416272882399825,-0.052818258840571224,0.0,0.09840105545608278,-0.1279251107645274,0.0015143386139590772,1.0378974792586368,0.21554800982101666,-0.44997508698947997,0.03780841682447385,0.0033631263351577585,-0.21531553389472113,-0.3422535153433911,0.13510462792755012,-0.01340172119081044,-0.2972643275559945,0.0,-0.16684681804499782,0.39333099826232815,-0.32196393991719824,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
24,No,Non-Travel,673,Research & Development,11,2,Other,1,26,1,Female,96,4,2,Manufacturing Director,3,Divorced,4011,8232,0,Y,No,18,3,4,80,1,5,5,2,4,2,1,3,Medium,0.015607981540109186,0.14287675006697306,-0.416272882399825,-0.0025151551828843355,0.0,-0.0055111206917140285,0.2847365368629802,0.005754486733044494,0.4126580339221087,0.21554800982101666,-0.16697188762502713,0.03780841682447385,-0.004453319326741248,0.3483376961961719,0.7985915358012459,-0.13356934806473708,-0.01340172119081044,-0.049544054592665795,0.0,-1.3586098040806966,0.3451876692216515,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,0.22946953377522236,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,0.12049176908644009,-0.0002666141316067465,0.0007850128567203216,0.09773766530159582,0.10731808826554708,-0.03483556544200732
36,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,27,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,Medium,0.015607981540109186,0.14630701449008393,0.3842518914459923,-0.052818258840571224,0.0,0.038804366194846375,-0.540586758392035,-0.009388899406546278,-0.2125814114144195,0.02811495780274129,-0.16697188762502713,0.03780841682447385,-0.0031309076207301943,-0.21531553389472113,0.7985915358012459,0.01995863821656989,-0.01340172119081044,-0.2972643275559945,0.0,-0.7627283110628471,0.10447102401826831,-0.03449613641969984,0.3480688997347575,-0.021868514345985437,0.05756928900139685,0.3057338258171527,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,0.12049176908644009,0.018396375080865574,0.0007850128567203216,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
34,No,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,28,1,Female,53,3,3,Research Director,2,Single,11994,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11,Very High,0.015607981540109186,-0.20513916776863805,-0.016010495476916346,-0.0025151551828843355,0.0,0.021365817602569056,0.6973981844904878,-0.004845883564669047,-0.2125814114144195,0.21554800982101666,-0.16697188762502713,0.03780841682447385,-0.0026175007231023736,0.12287640415981466,0.7985915358012459,-0.13356934806473708,-0.01340172119081044,-0.049544054592665795,0.0,-0.16684681804499782,0.24890101114029822,0.10923776532904936,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,0.12049176908644009,-0.0002666141316067465,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
21,No,Travel_Rarely,391,Research & Development,15,2,Life Sciences,1,30,3,Male,96,3,1,Research Scientist,4,Single,1232,19281,1,Y,No,14,3,4,80,0,0,6,3,0,0,0,0,Low,0.015607981540109186,-0.10690886837955428,-0.016010495476916346,0.04778794847480255,0.0,0.05345634258938866,-0.540586758392035,-0.0015143386139590772,-0.2125814114144195,0.02811495780274129,-0.44997508698947997,0.03780841682447385,0.00342267509757854,0.010145758141636058,0.7985915358012459,-0.09518735149441035,-0.01340172119081044,-0.049544054592665795,0.0,0.42903467497285147,0.20075768209962158,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,-0.0029327554476742206,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
34,Yes,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,2,Male,83,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Medium,0.015607981540109186,-0.018033835598954665,-0.016010495476916346,-0.0025151551828843355,0.0,0.01255665388069701,-0.1279251107645274,0.0024229417823345236,-0.2125814114144195,0.02811495780274129,-0.16697188762502713,0.03780841682447385,0.003922670111778256,0.010145758141636058,-0.3422535153433911,0.09672263135722338,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,0.10447102401826831,-0.17823003816844904,-0.6187891550840131,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,0.07781538910602696,-0.12083824083535083,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,-0.23048584001930192,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,0.12049176908644009,0.007731809816595676,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
53,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,Female,58,3,5,Manager,3,Divorced,19094,10735,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,8,Very High,0.13566937800248755,-0.028636471088570058,-0.016010495476916346,0.04778794847480255,0.0,-0.03868031878733429,0.2847365368629802,-0.009691767129338094,0.4126580339221087,0.02811495780274129,-0.44997508698947997,0.03780841682447385,0.0016796667272621453,-0.21531553389472113,0.7985915358012459,0.17348662449787688,-0.01340172119081044,0.19817621837066296,0.0,0.42903467497285147,0.3451876692216515,-0.03449613641969984,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,0.018396375080865574,0.0007850128567203216,-0.23928876677287253,0.10731808826554708,-0.03483556544200732
32,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,Medium,0.015607981540109186,-0.017410151158389054,-0.016010495476916346,-0.0025151551828843355,0.0,0.07287245854780053,0.2847365368629802,0.0030286772279181544,-0.2125814114144195,0.21554800982101666,0.1160313117394257,0.03780841682447385,0.0033631263351577585,0.5737989882325291,-0.3422535153433911,-0.24871533777571733,0.06543193287278042,0.19817621837066296,0.0,-1.3586098040806966,0.24890101114029822,-0.4656978416659474,0.3480688997347575,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,-0.12696195064667556,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,0.33711545383698965,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,0.011505516280934713,-0.030122942271610022,-0.005598896763741695,-0.00525354757958985,0.09773766530159582,0.10731808826554708,-0.03483556544200732
42,No,Travel_Rarely,691,Sales,8,4,Marketing,1,35,3,Male,48,3,2,Sales Executive,2,Married,6825,21173,0,Y,No,11,3,4,80,1,10,2,3,9,7,4,2,High,-0.10445341492226917,-0.10940360614181673,-0.016010495476916346,-0.052818258840571224,0.0,-0.0699618389425534,0.6973981844904878,0.004240148119085416,1.0378974792586368,-0.15931809421553408,-0.44997508698947997,0.03780841682447385,-0.00532670117557938,-0.10258488787654255,-0.3422535153433911,0.01995863821656989,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,-0.28067560830714483,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,0.05756928900139685,-0.14387474156101307,0.08323104227907714,0.41033494856181313,0.14327548384108543,-0.10892190855735566,-0.08723198865868163,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,-0.14994539101049176,0.005282928057538447,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,0.12040772237854938,0.28598854156899617,-0.009183366219894025,-0.27371443560580816,0.031467435843413584,-0.014062297676697987,-0.030122942271610022,-0.02159574466014654,-0.011292108015900021,0.09773766530159582,0.10731808826554708,0.09914737856571314
44,No,Travel_Rarely,477,Research & Development,7,4,Medical,1,36,1,Female,42,2,3,Healthcare Representative,4,Married,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17,Very High,0.015607981540109186,-0.025829891106024808,-0.016010495476916346,-0.052818258840571224,0.0,0.0023991487728241374,-0.540586758392035,-0.0075716930697953865,-0.2125814114144195,-0.15931809421553408,-0.44997508698947997,0.03780841682447385,0.00451118355660346,0.3483376961961719,-0.3422535153433911,0.09672263135722338,-0.01340172119081044,0.19817621837066296,0.0,-0.16684681804499782,0.008184365936915025,0.10923776532904936,-0.1353601276746278,-0.021868514345985437,-0.3262259710079155,-0.14387474156101307,-0.5570077444830547,-0.11573549831230627,-0.058520972273119407,0.2211444810103888,0.21356797223332402,-0.03608473510053368,-0.01330135019986072,0.07781538910602696,0.005034926701472951,-0.01585302632094916,0.053872668472965145,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,0.005282928057538447,0.05059445268716383,0.04830938998397285,-0.004683051709698416,0.12040772237854938,-0.13458284309129234,-0.009183366219894025,0.14738469609543514,-0.06388843034874879,-0.014062297676697987,-0.030122942271610022,-0.0002666141316067465,0.0068235732930304925,0.09773766530159582,-0.23886929323621767,-0.03483556544200732
46,No,Travel_Rarely,705,Sales,2,4,Marketing,1,38,2,Female,83,3,5,Manager,1,Single,18947,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1,Very High,0.015607981540109186,-0.17489047240120592,-0.016010495476916346,-0.0025151551828843355,0.0,-0.08083845945629338,0.2847365368629802,0.0054516190102526785,-0.2125814114144195,-0.5341841982520849,-0.16697188762502713,-0.3402757514202646,-0.0005681649352880837,-0.21531553389472113,-0.3422535153433911,0.13510462792755012,-0.01340172119081044,-0.2972643275559945,0.0,0.42903467497285147,-0.521392253510528,0.3967055688265478,-0.1353601276746278,0.29053883345380643,-0.7100212310172279,1.2049509605734845,-0.5570077444830547,-0.11573549831230627,-0.058520972273119407,-0.10892190855735566,-0.08723198865868163,0.02119262220190073,-0.01330135019986072,0.07781538910602696,0.005034926701472951,0.14267723688854242,-0.06584437257806852,-0.0014899820356991573,-0.06421246739752184,-0.0006848827695574825,0.02856102685914129,-0.10037563309323048,0.05059445268716383,-0.014430077527680201,-0.004683051709698416,-0.10677665946777021,-0.13458284309129234,0.04821267265444363,0.14738469609543514,0.031467435843413584,-0.014062297676697987,0.12049176908644009,0.0157302337647981,0.0068235732930304925,0.09773766530159582,0.10731808826554708,0.09914737856571314
